id,text,label,source
404,"in de bills dat you’s gwyne to git hung.” When I lit my candle and went up to my room that night there sat pap his own self! CHAPTER V. I had shut the door to. Then I turned around and there he was. I used to be scared of him all the time, he tanned me so much. I reckoned I was scared now, too; but in a minute I see I was mistaken—that is, after the first jolt, as you may say, when my breath sort of hitched, he being so unexpected; but right away after I see I warn’t scared of him worth bothring about. He was most fifty, and he looked it. His hair was long and tangled and greasy, and hung down, and you could see his eyes shining through like he was behind vines. It was all black, no gray; so was his long, mixed-up whiskers. There warn’t no color in his face, where his face showed; it was white; not like another man’s white, but a white to make a body sick, a white to make a body’s flesh crawl—a tree-toad white, a fish-belly white. As for his clothes—just rags, that was all. He had one ankle resting on t’other knee; the boot on that foot was busted, and two of his toes stuck through, and he worked them now and then. His hat was laying on the floor—an old black slouch with the top caved in, like a lid. I stood a-looking at him; he set there a-looking at me, with his chair tilted back a little. I set the candle down. I noticed the window was up; so he had clumb in by the shed. He kept a-looking me all over. By-and-by he says: “Starchy clothes—very. You think you’re a good deal of a big-bug, _don’t_ you?” “Maybe I am, maybe I ain’t,” I says. “Don’t you give me none o’ your lip,” says he. “You’ve put on considerable many frills since I been away. I’ll take you down a peg before I get done with you. You’re educated, too, they say—can read and write. You think you’re better’n your father, now, don’t you, because he can’t? _I’ll_ take it out of you. Who told you you might meddle with such hifalut’n foolishness, hey?—who told you you could?” “The widow. She told me.” “The widow, hey?—and who told the widow she",0,Project Gutenberg
405,"could put in her shovel about a thing that ain’t none of her business?” “Nobody never told her.” “Well, I’ll learn her how to meddle. And looky here—you drop that school, you hear? I’ll learn people to bring up a boy to put on airs over his own father and let on to be better’n what _he_ is. You lemme catch you fooling around that school again, you hear? Your mother couldn’t read, and she couldn’t write, nuther, before she died. None of the family couldn’t before _they_ died. _I_ can’t; and here you’re a-swelling yourself up like this. I ain’t the man to stand it—you hear? Say, lemme hear you read.” I took up a book and begun something about General Washington and the wars. When I’d read about a half a minute, he fetched the book a whack with his hand and knocked it across the house. He says: “It’s so. You can do it. I had my doubts when you told me. Now looky here; you stop that putting on frills. I won’t have it. I’ll lay for you, my smarty; and if I catch you about that school I’ll tan you good. First you know you’ll get religion, too. I never see such a son.” He took up a little blue and yaller picture of some cows and a boy, and says: “What’s this?” “It’s something they give me for learning my lessons good.” He tore it up, and says: “I’ll give you something better—I’ll give you a cowhide.” He set there a-mumbling and a-growling a minute, and then he says: “_Ain’t_ you a sweet-scented dandy, though? A bed; and bedclothes; and a look’n’-glass; and a piece of carpet on the floor—and your own father got to sleep with the hogs in the tanyard. I never see such a son. I bet I’ll take some o’ these frills out o’ you before I’m done with you. Why, there ain’t no end to your airs—they say you’re rich. Hey?—how’s that?” “They lie—that’s how.” “Looky here—mind how you talk to me; I’m a-standing about all I can stand now—so don’t gimme no sass. I’ve been in town two days, and I hain’t heard nothing but about you bein’ rich. I heard about it away down the river, too. That’s why I come. You git me that money to-morrow—I want it.” “I hain’t got no money.” “It’s a lie.",0,Project Gutenberg
406,"Judge Thatcher’s got it. You git it. I want it.” “I hain’t got no money, I tell you. You ask Judge Thatcher; he’ll tell you the same.” “All right. I’ll ask him; and I’ll make him pungle, too, or I’ll know the reason why. Say, how much you got in your pocket? I want it.” “I hain’t got only a dollar, and I want that to—” “It don’t make no difference what you want it for—you just shell it out.” He took it and bit it to see if it was good, and then he said he was going down town to get some whisky; said he hadn’t had a drink all day. When he had got out on the shed he put his head in again, and cussed me for putting on frills and trying to be better than him; and when I reckoned he was gone he come back and put his head in again, and told me to mind about that school, because he was going to lay for me and lick me if I didn’t drop that. Next day he was drunk, and he went to Judge Thatcher’s and bullyragged him, and tried to make him give up the money; but he couldn’t, and then he swore he’d make the law force him. The judge and the widow went to law to get the court to take me away from him and let one of them be my guardian; but it was a new judge that had just come, and he didn’t know the old man; so he said courts mustn’t interfere and separate families if they could help it; said he’d druther not take a child away from its father. So Judge Thatcher and the widow had to quit on the business. That pleased the old man till he couldn’t rest. He said he’d cowhide me till I was black and blue if I didn’t raise some money for him. I borrowed three dollars from Judge Thatcher, and pap took it and got drunk, and went a-blowing around and cussing and whooping and carrying on; and he kept it up all over town, with a tin pan, till most midnight; then they jailed him, and next day they had him before court, and jailed him again for a week. But he said _he_ was satisfied; said he was boss of his son, and he’d make",0,Project Gutenberg
407,"it warm for _him_. When he got out the new judge said he was a-going to make a man of him. So he took him to his own house, and dressed him up clean and nice, and had him to breakfast and dinner and supper with the family, and was just old pie to him, so to speak. And after supper he talked to him about temperance and such things till the old man cried, and said he’d been a fool, and fooled away his life; but now he was a-going to turn over a new leaf and be a man nobody wouldn’t be ashamed of, and he hoped the judge would help him and not look down on him. The judge said he could hug him for them words; so _he_ cried, and his wife she cried again; pap said he’d been a man that had always been misunderstood before, and the judge said he believed it. The old man said that what a man wanted that was down was sympathy, and the judge said it was so; so they cried again. And when it was bedtime the old man rose up and held out his hand, and says: “Look at it, gentlemen and ladies all; take a-hold of it; shake it. There’s a hand that was the hand of a hog; but it ain’t so no more; it’s the hand of a man that’s started in on a new life, and’ll die before he’ll go back. You mark them words—don’t forget I said them. It’s a clean hand now; shake it—don’t be afeard.” So they shook it, one after the other, all around, and cried. The judge’s wife she kissed it. Then the old man he signed a pledge—made his mark. The judge said it was the holiest time on record, or something like that. Then they tucked the old man into a beautiful room, which was the spare room, and in the night some time he got powerful thirsty and clumb out on to the porch-roof and slid down a stanchion and traded his new coat for a jug of forty-rod, and clumb back again and had a good old time; and towards daylight he crawled out again, drunk as a fiddler, and rolled off the porch and broke his left arm in two places, and was most froze to death when somebody found him after sun-up.",0,Project Gutenberg
408,"And when they come to look at that spare room they had to take soundings before they could navigate it. The judge he felt kind of sore. He said he reckoned a body could reform the old man with a shotgun, maybe, but he didn’t know no other way. CHAPTER VI. Well, pretty soon the old man was up and around again, and then he went for Judge Thatcher in the courts to make him give up that money, and he went for me, too, for not stopping school. He catched me a couple of times and thrashed me, but I went to school just the same, and dodged him or outrun him most of the time. I didn’t want to go to school much before, but I reckoned I’d go now to spite pap. That law trial was a slow business—appeared like they warn’t ever going to get started on it; so every now and then I’d borrow two or three dollars off of the judge for him, to keep from getting a cowhiding. Every time he got money he got drunk; and every time he got drunk he raised Cain around town; and every time he raised Cain he got jailed. He was just suited—this kind of thing was right in his line. He got to hanging around the widow’s too much and so she told him at last that if he didn’t quit using around there she would make trouble for him. Well, _wasn’t_ he mad? He said he would show who was Huck Finn’s boss. So he watched out for me one day in the spring, and catched me, and took me up the river about three mile in a skiff, and crossed over to the Illinois shore where it was woody and there warn’t no houses but an old log hut in a place where the timber was so thick you couldn’t find it if you didn’t know where it was. He kept me with him all the time, and I never got a chance to run off. We lived in that old cabin, and he always locked the door and put the key under his head nights. He had a gun which he had stole, I reckon, and we fished and hunted, and that was what we lived on. Every little while he locked me in and went down to the store, three miles,",0,Project Gutenberg
409,"to the ferry, and traded fish and game for whisky, and fetched it home and got drunk and had a good time, and licked me. The widow she found out where I was by-and-by, and she sent a man over to try to get hold of me; but pap drove him off with the gun, and it warn’t long after that till I was used to being where I was, and liked it—all but the cowhide part. It was kind of lazy and jolly, laying off comfortable all day, smoking and fishing, and no books nor study. Two months or more run along, and my clothes got to be all rags and dirt, and I didn’t see how I’d ever got to like it so well at the widow’s, where you had to wash, and eat on a plate, and comb up, and go to bed and get up regular, and be forever bothering over a book, and have old Miss Watson pecking at you all the time. I didn’t want to go back no more. I had stopped cussing, because the widow didn’t like it; but now I took to it again because pap hadn’t no objections. It was pretty good times up in the woods there, take it all around. But by-and-by pap got too handy with his hick’ry, and I couldn’t stand it. I was all over welts. He got to going away so much, too, and locking me in. Once he locked me in and was gone three days. It was dreadful lonesome. I judged he had got drownded, and I wasn’t ever going to get out any more. I was scared. I made up my mind I would fix up some way to leave there. I had tried to get out of that cabin many a time, but I couldn’t find no way. There warn’t a window to it big enough for a dog to get through. I couldn’t get up the chimbly; it was too narrow. The door was thick, solid oak slabs. Pap was pretty careful not to leave a knife or anything in the cabin when he was away; I reckon I had hunted the place over as much as a hundred times; well, I was most all the time at it, because it was about the only way to put in the time. But this time I found something at last;",0,Project Gutenberg
410,"I found an old rusty wood-saw without any handle; it was laid in between a rafter and the clapboards of the roof. I greased it up and went to work. There was an old horse-blanket nailed against the logs at the far end of the cabin behind the table, to keep the wind from blowing through the chinks and putting the candle out. I got under the table and raised the blanket, and went to work to saw a section of the big bottom log out—big enough to let me through. Well, it was a good long job, but I was getting towards the end of it when I heard pap’s gun in the woods. I got rid of the signs of my work, and dropped the blanket and hid my saw, and pretty soon pap come in. Pap warn’t in a good humor—so he was his natural self. He said he was down town, and everything was going wrong. His lawyer said he reckoned he would win his lawsuit and get the money if they ever got started on the trial; but then there was ways to put it off a long time, and Judge Thatcher knowed how to do it. And he said people allowed there’d be another trial to get me away from him and give me to the widow for my guardian, and they guessed it would win this time. This shook me up considerable, because I didn’t want to go back to the widow’s any more and be so cramped up and sivilized, as they called it. Then the old man got to cussing, and cussed everything and everybody he could think of, and then cussed them all over again to make sure he hadn’t skipped any, and after that he polished off with a kind of a general cuss all round, including a considerable parcel of people which he didn’t know the names of, and so called them what’s-his-name when he got to them, and went right along with his cussing. He said he would like to see the widow get me. He said he would watch out, and if they tried to come any such game on him he knowed of a place six or seven mile off to stow me in, where they might hunt till they dropped and they couldn’t find me. That made me pretty uneasy again, but only for",0,Project Gutenberg
411,"a minute; I reckoned I wouldn’t stay on hand till he got that chance. The old man made me go to the skiff and fetch the things he had got. There was a fifty-pound sack of corn meal, and a side of bacon, ammunition, and a four-gallon jug of whisky, and an old book and two newspapers for wadding, besides some tow. I toted up a load, and went back and set down on the bow of the skiff to rest. I thought it all over, and I reckoned I would walk off with the gun and some lines, and take to the woods when I run away. I guessed I wouldn’t stay in one place, but just tramp right across the country, mostly night times, and hunt and fish to keep alive, and so get so far away that the old man nor the widow couldn’t ever find me any more. I judged I would saw out and leave that night if pap got drunk enough, and I reckoned he would. I got so full of it I didn’t notice how long I was staying till the old man hollered and asked me whether I was asleep or drownded. I got the things all up to the cabin, and then it was about dark. While I was cooking supper the old man took a swig or two and got sort of warmed up, and went to ripping again. He had been drunk over in town, and laid in the gutter all night, and he was a sight to look at. A body would a thought he was Adam—he was just all mud. Whenever his liquor begun to work he most always went for the govment, this time he says: “Call this a govment! why, just look at it and see what it’s like. Here’s the law a-standing ready to take a man’s son away from him—a man’s own son, which he has had all the trouble and all the anxiety and all the expense of raising. Yes, just as that man has got that son raised at last, and ready to go to work and begin to do suthin’ for _him_ and give him a rest, the law up and goes for him. And they call _that_ govment! That ain’t all, nuther. The law backs that old Judge Thatcher up and helps him to keep me out o’ my",0,Project Gutenberg
412,"property. Here’s what the law does: The law takes a man worth six thousand dollars and up’ards, and jams him into an old trap of a cabin like this, and lets him go round in clothes that ain’t fitten for a hog. They call that govment! A man can’t get his rights in a govment like this. Sometimes I’ve a mighty notion to just leave the country for good and all. Yes, and I _told_ ’em so; I told old Thatcher so to his face. Lots of ’em heard me, and can tell what I said. Says I, for two cents I’d leave the blamed country and never come a-near it agin. Them’s the very words. I says look at my hat—if you call it a hat—but the lid raises up and the rest of it goes down till it’s below my chin, and then it ain’t rightly a hat at all, but more like my head was shoved up through a jint o’ stove-pipe. Look at it, says I—such a hat for me to wear—one of the wealthiest men in this town if I could git my rights. “Oh, yes, this is a wonderful govment, wonderful. Why, looky here. There was a free nigger there from Ohio—a mulatter, most as white as a white man. He had the whitest shirt on you ever see, too, and the shiniest hat; and there ain’t a man in that town that’s got as fine clothes as what he had; and he had a gold watch and chain, and a silver-headed cane—the awfulest old gray-headed nabob in the State. And what do you think? They said he was a p’fessor in a college, and could talk all kinds of languages, and knowed everything. And that ain’t the wust. They said he could _vote_ when he was at home. Well, that let me out. Thinks I, what is the country a-coming to? It was ’lection day, and I was just about to go and vote myself if I warn’t too drunk to get there; but when they told me there was a State in this country where they’d let that nigger vote, I drawed out. I says I’ll never vote agin. Them’s the very words I said; they all heard me; and the country may rot for all me—I’ll never vote agin as long as I live. And to see the cool way of",0,Project Gutenberg
413,"that nigger—why, he wouldn’t a give me the road if I hadn’t shoved him out o’ the way. I says to the people, why ain’t this nigger put up at auction and sold?—that’s what I want to know. And what do you reckon they said? Why, they said he couldn’t be sold till he’d been in the State six months, and he hadn’t been there that long yet. There, now—that’s a specimen. They call that a govment that can’t sell a free nigger till he’s been in the State six months. Here’s a govment that calls itself a govment, and lets on to be a govment, and thinks it is a govment, and yet’s got to set stock-still for six whole months before it can take a hold of a prowling, thieving, infernal, white-shirted free nigger, and—” Pap was agoing on so he never noticed where his old limber legs was taking him to, so he went head over heels over the tub of salt pork and barked both shins, and the rest of his speech was all the hottest kind of language—mostly hove at the nigger and the govment, though he give the tub some, too, all along, here and there. He hopped around the cabin considerable, first on one leg and then on the other, holding first one shin and then the other one, and at last he let out with his left foot all of a sudden and fetched the tub a rattling kick. But it warn’t good judgment, because that was the boot that had a couple of his toes leaking out of the front end of it; so now he raised a howl that fairly made a body’s hair raise, and down he went in the dirt, and rolled there, and held his toes; and the cussing he done then laid over anything he had ever done previous. He said so his own self afterwards. He had heard old Sowberry Hagan in his best days, and he said it laid over him, too; but I reckon that was sort of piling it on, maybe. After supper pap took the jug, and said he had enough whisky there for two drunks and one delirium tremens. That was always his word. I judged he would be blind drunk in about an hour, and then I would steal the key, or saw myself out, one or t’other. He",0,Project Gutenberg
414,"CRIME AND PUNISHMENT By Fyodor Dostoevsky Translated By Constance Garnett TRANSLATOR’S PREFACE A few words about Dostoevsky himself may help the English reader to understand his work. Dostoevsky was the son of a doctor. His parents were very hard-working and deeply religious people, but so poor that they lived with their five children in only two rooms. The father and mother spent their evenings in reading aloud to their children, generally from books of a serious character. Though always sickly and delicate Dostoevsky came out third in the final examination of the Petersburg school of Engineering. There he had already begun his first work, “Poor Folk.” This story was published by the poet Nekrassov in his review and was received with acclamations. The shy, unknown youth found himself instantly something of a celebrity. A brilliant and successful career seemed to open before him, but those hopes were soon dashed. In 1849 he was arrested. Though neither by temperament nor conviction a revolutionist, Dostoevsky was one of a little group of young men who met together to read Fourier and Proudhon. He was accused of “taking part in conversations against the censorship, of reading a letter from Byelinsky to Gogol, and of knowing of the intention to set up a printing press.” Under Nicholas I. (that “stern and just man,” as Maurice Baring calls him) this was enough, and he was condemned to death. After eight months’ imprisonment he was with twenty-one others taken out to the Semyonovsky Square to be shot. Writing to his brother Mihail, Dostoevsky says: “They snapped words over our heads, and they made us put on the white shirts worn by persons condemned to death. Thereupon we were bound in threes to stakes, to suffer execution. Being the third in the row, I concluded I had only a few minutes of life before me. I thought of you and your dear ones and I contrived to kiss Plestcheiev and Dourov, who were next to me, and to bid them farewell. Suddenly the troops beat a tattoo, we were unbound, brought back upon the scaffold, and informed that his Majesty had spared us our lives.” The sentence was commuted to hard labour. One of the prisoners, Grigoryev, went mad as soon as he was untied, and never regained his sanity. The intense suffering of this experience left a lasting stamp on Dostoevsky’s mind. Though his religious temper",0,Project Gutenberg
415,"led him in the end to accept every suffering with resignation and to regard it as a blessing in his own case, he constantly recurs to the subject in his writings. He describes the awful agony of the condemned man and insists on the cruelty of inflicting such torture. Then followed four years of penal servitude, spent in the company of common criminals in Siberia, where he began the “Dead House,” and some years of service in a disciplinary battalion. He had shown signs of some obscure nervous disease before his arrest and this now developed into violent attacks of epilepsy, from which he suffered for the rest of his life. The fits occurred three or four times a year and were more frequent in periods of great strain. In 1859 he was allowed to return to Russia. He started a journal--“Vremya,” which was forbidden by the Censorship through a misunderstanding. In 1864 he lost his first wife and his brother Mihail. He was in terrible poverty, yet he took upon himself the payment of his brother’s debts. He started another journal--“The Epoch,” which within a few months was also prohibited. He was weighed down by debt, his brother’s family was dependent on him, he was forced to write at heart-breaking speed, and is said never to have corrected his work. The later years of his life were much softened by the tenderness and devotion of his second wife. In June 1880 he made his famous speech at the unveiling of the monument to Pushkin in Moscow and he was received with extraordinary demonstrations of love and honour. A few months later Dostoevsky died. He was followed to the grave by a vast multitude of mourners, who “gave the hapless man the funeral of a king.” He is still probably the most widely read writer in Russia. In the words of a Russian critic, who seeks to explain the feeling inspired by Dostoevsky: “He was one of ourselves, a man of our blood and our bone, but one who has suffered and has seen so much more deeply than we have his insight impresses us as wisdom... that wisdom of the heart which we seek that we may learn from it how to live. All his other gifts came to him from nature, this he won for himself and through it he became great.” CRIME AND PUNISHMENT PART I CHAPTER",0,Project Gutenberg
416,"I On an exceptionally hot evening early in July a young man came out of the garret in which he lodged in S. Place and walked slowly, as though in hesitation, towards K. bridge. He had successfully avoided meeting his landlady on the staircase. His garret was under the roof of a high, five-storied house and was more like a cupboard than a room. The landlady who provided him with garret, dinners, and attendance, lived on the floor below, and every time he went out he was obliged to pass her kitchen, the door of which invariably stood open. And each time he passed, the young man had a sick, frightened feeling, which made him scowl and feel ashamed. He was hopelessly in debt to his landlady, and was afraid of meeting her. This was not because he was cowardly and abject, quite the contrary; but for some time past he had been in an overstrained irritable condition, verging on hypochondria. He had become so completely absorbed in himself, and isolated from his fellows that he dreaded meeting, not only his landlady, but anyone at all. He was crushed by poverty, but the anxieties of his position had of late ceased to weigh upon him. He had given up attending to matters of practical importance; he had lost all desire to do so. Nothing that any landlady could do had a real terror for him. But to be stopped on the stairs, to be forced to listen to her trivial, irrelevant gossip, to pestering demands for payment, threats and complaints, and to rack his brains for excuses, to prevaricate, to lie--no, rather than that, he would creep down the stairs like a cat and slip out unseen. This evening, however, on coming out into the street, he became acutely aware of his fears. “I want to attempt a thing _like that_ and am frightened by these trifles,” he thought, with an odd smile. “Hm... yes, all is in a man’s hands and he lets it all slip from cowardice, that’s an axiom. It would be interesting to know what it is men are most afraid of. Taking a new step, uttering a new word is what they fear most.... But I am talking too much. It’s because I chatter that I do nothing. Or perhaps it is that I chatter because I do nothing. I’ve learned to chatter this last",0,Project Gutenberg
417,"month, lying for days together in my den thinking... of Jack the Giant-killer. Why am I going there now? Am I capable of _that_? Is _that_ serious? It is not serious at all. It’s simply a fantasy to amuse myself; a plaything! Yes, maybe it is a plaything.” The heat in the street was terrible: and the airlessness, the bustle and the plaster, scaffolding, bricks, and dust all about him, and that special Petersburg stench, so familiar to all who are unable to get out of town in summer--all worked painfully upon the young man’s already overwrought nerves. The insufferable stench from the pot-houses, which are particularly numerous in that part of the town, and the drunken men whom he met continually, although it was a working day, completed the revolting misery of the picture. An expression of the profoundest disgust gleamed for a moment in the young man’s refined face. He was, by the way, exceptionally handsome, above the average in height, slim, well-built, with beautiful dark eyes and dark brown hair. Soon he sank into deep thought, or more accurately speaking into a complete blankness of mind; he walked along not observing what was about him and not caring to observe it. From time to time, he would mutter something, from the habit of talking to himself, to which he had just confessed. At these moments he would become conscious that his ideas were sometimes in a tangle and that he was very weak; for two days he had scarcely tasted food. He was so badly dressed that even a man accustomed to shabbiness would have been ashamed to be seen in the street in such rags. In that quarter of the town, however, scarcely any shortcoming in dress would have created surprise. Owing to the proximity of the Hay Market, the number of establishments of bad character, the preponderance of the trading and working class population crowded in these streets and alleys in the heart of Petersburg, types so various were to be seen in the streets that no figure, however queer, would have caused surprise. But there was such accumulated bitterness and contempt in the young man’s heart, that, in spite of all the fastidiousness of youth, he minded his rags least of all in the street. It was a different matter when he met with acquaintances or with former fellow students, whom, indeed, he disliked",0,Project Gutenberg
418,"meeting at any time. And yet when a drunken man who, for some unknown reason, was being taken somewhere in a huge waggon dragged by a heavy dray horse, suddenly shouted at him as he drove past: “Hey there, German hatter” bawling at the top of his voice and pointing at him--the young man stopped suddenly and clutched tremulously at his hat. It was a tall round hat from Zimmerman’s, but completely worn out, rusty with age, all torn and bespattered, brimless and bent on one side in a most unseemly fashion. Not shame, however, but quite another feeling akin to terror had overtaken him. “I knew it,” he muttered in confusion, “I thought so! That’s the worst of all! Why, a stupid thing like this, the most trivial detail might spoil the whole plan. Yes, my hat is too noticeable.... It looks absurd and that makes it noticeable.... With my rags I ought to wear a cap, any sort of old pancake, but not this grotesque thing. Nobody wears such a hat, it would be noticed a mile off, it would be remembered.... What matters is that people would remember it, and that would give them a clue. For this business one should be as little conspicuous as possible.... Trifles, trifles are what matter! Why, it’s just such trifles that always ruin everything....” He had not far to go; he knew indeed how many steps it was from the gate of his lodging house: exactly seven hundred and thirty. He had counted them once when he had been lost in dreams. At the time he had put no faith in those dreams and was only tantalising himself by their hideous but daring recklessness. Now, a month later, he had begun to look upon them differently, and, in spite of the monologues in which he jeered at his own impotence and indecision, he had involuntarily come to regard this “hideous” dream as an exploit to be attempted, although he still did not realise this himself. He was positively going now for a “rehearsal” of his project, and at every step his excitement grew more and more violent. With a sinking heart and a nervous tremor, he went up to a huge house which on one side looked on to the canal, and on the other into the street. This house was let out in tiny tenements and was inhabited by",0,Project Gutenberg
419,"working people of all kinds--tailors, locksmiths, cooks, Germans of sorts, girls picking up a living as best they could, petty clerks, etc. There was a continual coming and going through the two gates and in the two courtyards of the house. Three or four door-keepers were employed on the building. The young man was very glad to meet none of them, and at once slipped unnoticed through the door on the right, and up the staircase. It was a back staircase, dark and narrow, but he was familiar with it already, and knew his way, and he liked all these surroundings: in such darkness even the most inquisitive eyes were not to be dreaded. “If I am so scared now, what would it be if it somehow came to pass that I were really going to do it?” he could not help asking himself as he reached the fourth storey. There his progress was barred by some porters who were engaged in moving furniture out of a flat. He knew that the flat had been occupied by a German clerk in the civil service, and his family. This German was moving out then, and so the fourth floor on this staircase would be untenanted except by the old woman. “That’s a good thing anyway,” he thought to himself, as he rang the bell of the old woman’s flat. The bell gave a faint tinkle as though it were made of tin and not of copper. The little flats in such houses always have bells that ring like that. He had forgotten the note of that bell, and now its peculiar tinkle seemed to remind him of something and to bring it clearly before him.... He started, his nerves were terribly overstrained by now. In a little while, the door was opened a tiny crack: the old woman eyed her visitor with evident distrust through the crack, and nothing could be seen but her little eyes, glittering in the darkness. But, seeing a number of people on the landing, she grew bolder, and opened the door wide. The young man stepped into the dark entry, which was partitioned off from the tiny kitchen. The old woman stood facing him in silence and looking inquiringly at him. She was a diminutive, withered up old woman of sixty, with sharp malignant eyes and a sharp little nose. Her colourless, somewhat grizzled hair was",0,Project Gutenberg
420,"thickly smeared with oil, and she wore no kerchief over it. Round her thin long neck, which looked like a hen’s leg, was knotted some sort of flannel rag, and, in spite of the heat, there hung flapping on her shoulders, a mangy fur cape, yellow with age. The old woman coughed and groaned at every instant. The young man must have looked at her with a rather peculiar expression, for a gleam of mistrust came into her eyes again. “Raskolnikov, a student, I came here a month ago,” the young man made haste to mutter, with a half bow, remembering that he ought to be more polite. “I remember, my good sir, I remember quite well your coming here,” the old woman said distinctly, still keeping her inquiring eyes on his face. “And here... I am again on the same errand,” Raskolnikov continued, a little disconcerted and surprised at the old woman’s mistrust. “Perhaps she is always like that though, only I did not notice it the other time,” he thought with an uneasy feeling. The old woman paused, as though hesitating; then stepped on one side, and pointing to the door of the room, she said, letting her visitor pass in front of her: “Step in, my good sir.” The little room into which the young man walked, with yellow paper on the walls, geraniums and muslin curtains in the windows, was brightly lighted up at that moment by the setting sun. “So the sun will shine like this _then_ too!” flashed as it were by chance through Raskolnikov’s mind, and with a rapid glance he scanned everything in the room, trying as far as possible to notice and remember its arrangement. But there was nothing special in the room. The furniture, all very old and of yellow wood, consisted of a sofa with a huge bent wooden back, an oval table in front of the sofa, a dressing-table with a looking-glass fixed on it between the windows, chairs along the walls and two or three half-penny prints in yellow frames, representing German damsels with birds in their hands--that was all. In the corner a light was burning before a small ikon. Everything was very clean; the floor and the furniture were brightly polished; everything shone. “Lizaveta’s work,” thought the young man. There was not a speck of dust to be seen in the whole flat. “It’s in",0,Project Gutenberg
421,"the houses of spiteful old widows that one finds such cleanliness,” Raskolnikov thought again, and he stole a curious glance at the cotton curtain over the door leading into another tiny room, in which stood the old woman’s bed and chest of drawers and into which he had never looked before. These two rooms made up the whole flat. “What do you want?” the old woman said severely, coming into the room and, as before, standing in front of him so as to look him straight in the face. “I’ve brought something to pawn here,” and he drew out of his pocket an old-fashioned flat silver watch, on the back of which was engraved a globe; the chain was of steel. “But the time is up for your last pledge. The month was up the day before yesterday.” “I will bring you the interest for another month; wait a little.” “But that’s for me to do as I please, my good sir, to wait or to sell your pledge at once.” “How much will you give me for the watch, Alyona Ivanovna?” “You come with such trifles, my good sir, it’s scarcely worth anything. I gave you two roubles last time for your ring and one could buy it quite new at a jeweler’s for a rouble and a half.” “Give me four roubles for it, I shall redeem it, it was my father’s. I shall be getting some money soon.” “A rouble and a half, and interest in advance, if you like!” “A rouble and a half!” cried the young man. “Please yourself”--and the old woman handed him back the watch. The young man took it, and was so angry that he was on the point of going away; but checked himself at once, remembering that there was nowhere else he could go, and that he had had another object also in coming. “Hand it over,” he said roughly. The old woman fumbled in her pocket for her keys, and disappeared behind the curtain into the other room. The young man, left standing alone in the middle of the room, listened inquisitively, thinking. He could hear her unlocking the chest of drawers. “It must be the top drawer,” he reflected. “So she carries the keys in a pocket on the right. All in one bunch on a steel ring.... And there’s one key there, three times as big as",0,Project Gutenberg
422,"all the others, with deep notches; that can’t be the key of the chest of drawers... then there must be some other chest or strong-box... that’s worth knowing. Strong-boxes always have keys like that... but how degrading it all is.” The old woman came back. “Here, sir: as we say ten copecks the rouble a month, so I must take fifteen copecks from a rouble and a half for the month in advance. But for the two roubles I lent you before, you owe me now twenty copecks on the same reckoning in advance. That makes thirty-five copecks altogether. So I must give you a rouble and fifteen copecks for the watch. Here it is.” “What! only a rouble and fifteen copecks now!” “Just so.” The young man did not dispute it and took the money. He looked at the old woman, and was in no hurry to get away, as though there was still something he wanted to say or to do, but he did not himself quite know what. “I may be bringing you something else in a day or two, Alyona Ivanovna--a valuable thing--silver--a cigarette-box, as soon as I get it back from a friend...” he broke off in confusion. “Well, we will talk about it then, sir.” “Good-bye--are you always at home alone, your sister is not here with you?” He asked her as casually as possible as he went out into the passage. “What business is she of yours, my good sir?” “Oh, nothing particular, I simply asked. You are too quick.... Good-day, Alyona Ivanovna.” Raskolnikov went out in complete confusion. This confusion became more and more intense. As he went down the stairs, he even stopped short, two or three times, as though suddenly struck by some thought. When he was in the street he cried out, “Oh, God, how loathsome it all is! and can I, can I possibly.... No, it’s nonsense, it’s rubbish!” he added resolutely. “And how could such an atrocious thing come into my head? What filthy things my heart is capable of. Yes, filthy above all, disgusting, loathsome, loathsome!--and for a whole month I’ve been....” But no words, no exclamations, could express his agitation. The feeling of intense repulsion, which had begun to oppress and torture his heart while he was on his way to the old woman, had by now reached such a pitch and had taken such",0,Project Gutenberg
